airport_qid,airport,country_qid,country,administrative_entity_qid,administrative_entity,latitude,longitude,iata_code,icao_code,hub_qid,hub,hub_latitude,hub_longitude,replaced_by_qid,replaced_by_icao_code
Q770734,Ouango Fitini Airport,Q1008,Côte d'Ivoire,NA,NA,9.6,-4.05,OFI,DIOF,NA,NA,NA,NA,NA,
Q7666002,Séguéla Airport,Q1008,Côte d'Ivoire,NA,NA,7.96,-6.6442222222222,SEO,DISG,Q952665,Séguéla,7.9611111111111,-6.6730555555556,NA,
Q3497709,San Pédro Airport,Q1008,Côte d'Ivoire,NA,NA,4.7467194444444,-6.6608194444444,SPY,DISP,Q609831,San Pédro,4.73333333333,-6.63333333333,NA,
Q7425757,Sassandra Airport,Q1008,Côte d'Ivoire,NA,NA,4.9283305555556,-6.1327805555556,ZSS,DISS,Q586448,Sassandra,4.95,-6.0833333333333,NA,
Q6587862,Tabou Airport,Q1008,Côte d'Ivoire,NA,NA,4.4378111111111,-7.3627305555556,TXU,DITB,Q24910870,"Tabou, Ivory Coast",4.41666667,-7.35,NA,
Q6733082,Mahana Airport,Q1008,Côte d'Ivoire,NA,NA,8.2930555555556,-7.6736111111111,TOZ,DITM,Q2308752,Touba,8.2833333333333,-7.6833333333333,NA,
Q2876090,Yamoussoukro Airport,Q1008,Côte d'Ivoire,NA,NA,6.9031694444444,-5.3655805555556,ASK,DIYO,Q3768,Yamoussoukro,6.81611111111111,-5.2741666666666696,NA,
Q525030,Nnamdi Azikiwe International Airport,Q1033,Nigeria,Q3787,Abuja,9.0068055555556,7.2631944444444,ABV,DNAA,Q3787,Abuja,9.0555555555556,7.4913888888889,NA,
Q426795,Akwa Ibom Airport,Q1033,Nigeria,Q7082466,Okobo,4.87583333,8.09888889,QUO,DNAI,Q1999000,Uyo,5.05,7.9333333333333,NA,
Q4701971,Akure Airport,Q1033,Nigeria,Q836654,Ondo State,7.2466666666667,5.3008333333333,AKR,DNAK,Q423831,Akure,7.25,5.195,NA,
Q2902763,Asaba International Airport,Q1033,Nigeria,Q7106622,Oshimili North,6.20305556,6.65888889,ABB,DNAS,Q1061665,Asaba,6.1833333333333,6.75,NA,
Q11824255,Bauchi Airport,Q1033,Nigeria,Q503936,Bauchi State,10.2944,9.81667,NA,DNBA,Q811144,Bauchi,10.315833333333,9.8441666666667,NA,
Q18210036,Bebi Airstrip,Q1033,Nigeria,NA,NA,6.62056,9.31944,NA,DNBB,NA,NA,NA,NA,NA,
Q18205425,Bauchi State Airport,Q1033,Nigeria,NA,NA,10.4833,9.74444,BCU,DNBC,Q811144,Bauchi,10.315833333333,9.8441666666667,NA,
Q619881,Benin Airport,Q1033,Nigeria,Q682704,Edo State,6.3169444444444,5.5994444444444,BNI,DNBE,Q320704,Benin City,6.3176,5.6145,NA,
Q18205512,Bida Airstrip,Q1033,Nigeria,Q3320844,Bida,9.1,6.01667,NA,DNBI,Q3320844,Bida,9.0833333333333,6.0166666666667,NA,
Q18387412,Kebbi International Airport,Q1033,Nigeria,NA,NA,12.4806,4.36944,NA,DNBK,Q865828,Birnin Kebbi,12.45,4.2,NA,
Q105041012,Bayelsa International Airport,Q1033,Nigeria,Q11685553,Amassoma,4.958333,6.204722,NA,DNBY,Q648749,Yenegoa,4.925,6.2638888888889,NA,
Q1030578,Margaret Ekpo International Airport,Q1033,Nigeria,Q739676,Cross River State,4.9758333333333,8.3469444444444,CBQ,DNCA,Q844091,Calabar,4.95,8.325,NA,
Q29017968,Dutse International Airport,Q1033,Nigeria,NA,NA,11.795,9.30111111,NA,DNDS,Q1023713,Dutse,11.828333333333,9.3158333333333,NA,
Q5350402,Eket Airstrip,Q1033,Nigeria,Q3321199,Eket,4.64194444,7.94888889,NA,DNEK,NA,NA,NA,NA,NA,
Q3497354,Akanu Ibiam International Airport,Q1033,Nigeria,Q5380873,Enugu East,6.4741666666667,7.5619444444444,ENU,DNEN,Q465022,Enugu,6.4402777777778,7.4941666666667,NA,
Q18353981,Escravos Airstrip,Q1033,Nigeria,NA,NA,5.61667,5.18889,NA,DNES,NA,NA,NA,NA,NA,
Q3914644,Gombe Lawanti International Airport,Q1033,Nigeria,Q503936,Bauchi State,10.298888888889,10.9,GMO,DNGO,Q591598,Gombe,10.2833,11.1667,NA,
Q5620830,Gusau Airstrip,Q1033,Nigeria,Q600405,Gusau,12.171666666667,6.6961111111111,QUS,DNGU,NA,NA,NA,NA,NA,
Q3360329,Ibadan Airport,Q1033,Nigeria,Q503905,Oyo State,7.3622222222222,3.9783333333333,IBA,DNIB,Q183298,Ibadan,7.3963888888889,3.9166666666667,NA,
Q3086140,Ilorin International Airport,Q1033,Nigeria,Q464953,Kwara State,8.4405555555556,4.4944444444444,ILR,DNIL,Q587085,Ilorin,8.5,4.55,NA,
Q1936787,Sam Mbakwe Airport,Q1033,Nigeria,Q7022569,Ngor Okpala,5.4269444444444,7.2058333333333,QOW,DNIM,Q583619,Owerri,5.4833333333333,7.0333333333333,NA,
Q18377882,Jalingo Airport,Q1033,Nigeria,NA,NA,8.90278,11.2861,NA,DNJA,Q1023720,Jalingo,8.9,11.366666666667,NA,
Q8047227,Yakubu Gowon Airport,Q1033,Nigeria,Q4771953,Riyom,9.6397222222222,8.8688888888889,JOS,DNJO,Q321079,Jos,9.9333333333333,8.8833333333333009,NA,
Q5672567,Kaduna Airport,Q1033,Nigeria,Q5991414,Igabi,10.695833333333,7.32,KAD,DNKA,Q208318,Kaduna,10.523055555556,7.4402777777778,NA,
Q1431654,Mallam Aminu Kano International Airport,Q1033,Nigeria,Q182984,Kano,12.0475,8.5244444444444,KAN,DNKN,Q182984,Kano,12,8.5166666666667,NA,
Q6378034,Katsina Airport,Q1033,Nigeria,Q657821,Katsina State,13.007777777778,7.6602777777778,DKA,DNKT,Q937487,Katsina,12.9888888888889,7.6008333333333304,NA,
Q3497345,Maiduguri International Airport,Q1033,Nigeria,Q130626,Borno State,11.855277777778,13.080833333333,MIU,DNMA,Q221436,Maiduguri,11.833333333333,13.15,NA,
Q6740484,Makurdi Airport,Q1033,Nigeria,Q429908,Benue State,7.7036111111111,8.6138888888889,MDI,DNMK,Q994096,Makurdi,7.7305555555556,8.5361111111111,NA,
Q1043631,Murtala Muhammed International Airport,Q1033,Nigeria,Q1024647,Ikeja,6.5772222222222,3.3211111111111,LOS,DNMM,Q1024647,Ikeja,6.5833333333333,3.3333333333333,NA,
Q3565752,Minna Airport,Q1033,Nigeria,Q503932,Niger State,9.6519444444444,6.4622222222222,MXJ,DNMN,Q994105,Minna,9.6138888888889,6.5569444444444,NA,
Q1432453,Port Harcourt International Airport,Q1033,Nigeria,Q503923,Rivers State,5.0152777777778,6.9494444444444,PHC,DNPO,Q217432,Port Harcourt,4.75,7,NA,
Q922675,Sadiq Abubakar III International Airport,Q1033,Nigeria,Q13140401,Bodinga,12.916111111111,5.2069444444444,SKO,DNSO,Q336350,Sokoto,13.0622222222222,5.23388888888889,NA,
Q7970685,Warri Airport,Q1033,Nigeria,Q7108006,Osubi,5.5972222222222,5.8194444444444,QRW,DNSU,Q574593,Warri,5.5166666666667,5.75,NA,
Q8190895,Yola Airport,Q1033,Nigeria,Q1689268,Jimeta,9.2575,12.430277777778,YOL,DNYO,Q994114,Yola,9.2,12.483333333333,NA,
Q8066777,Zaria Airport,Q1033,Nigeria,Q7396283,Sabon Gari,11.13,7.6855555555556,ZAR,DNZA,Q147975,Zaria,11.066666666667,7.7,NA,
Q3497670,Tessaoua Airport,Q1032,Niger,Q960488,Tessaoua,13.75662,8.0201,NA,DRRA,Q960488,Tessaoua,13.757222222222,7.9872222222222,NA,
Q11824271,Birni N'Konni Airport,Q1032,Niger,Q865804,Birni-N'Konni,13.8158,5.26139,NA,DRRB,NA,NA,NA,NA,NA,
Q1654940,Dogondoutchi Airport,Q1032,Niger,Q850055,Dosso Region,13.6628,4.1005,NA,DRRC,Q657290,Dogondoutchi,13.65,4.0333333333333,NA,
Q1654990,Dosso Airport,Q1032,Niger,Q985620,Dosso,13.048119444444,3.2209694444444,NA,DRRD,NA,NA,NA,NA,NA,
Q7862221,Téra Airport,Q1032,Niger,Q891781,Téra,13.9531,0.7403,NA,DRRE,NA,NA,NA,NA,NA,
Q3275404,Gaya Airport,Q1032,Niger,NA,NA,11.8898,3.4275,NA,DRRG,Q912246,Gaya Department,12.181388888889,3.535,NA,
Q3497684,Tillabéri Airport,Q1032,Niger,NA,NA,14.2029,1.4737,NA,DRRL,Q1011866,Tillabéri,14.211666666667,1.4530555555556,NA,
Q637948,Maradi Airport,Q1032,Niger,NA,NA,13.5008,7.1202,MFQ,DRRM,Q664550,Niamey,13.5,7.1,NA,
Q6465373,La Tapoa Airport,Q1032,Niger,Q6465369,La Tapoa,12.48456,2.3985,NA,DRRP,NA,NA,NA,NA,NA,
Q3497691,Tahoua Airport,Q1032,Niger,NA,NA,14.8775,5.2691666666667,THZ,DRRT,Q877122,Tahoua,14.8902777777778,5.26416666666667,NA,
Q7110176,Ouallam Airport,Q1032,Niger,NA,NA,14.35805,2.07115,NA,DRRU,Q986292,Ouallam,14.31888889,2.08694444,NA,
Q1444681,Mano Dayak International Airport,Q1032,Niger,Q320049,Agadez,16.962222222222,7.9902777777778,AJY,DRZA,Q320049,Agadez,16.966666666667,7.9833333333333,NA,
Q1654561,Dirkou Airport,Q1032,Niger,Q389944,Agadez Region,18.968972,12.868833,NA,DRZD,Q992105,Dirkou,19.0014,12.893,NA,
Q1657906,Diffa Airport,Q1032,Niger,Q990527,Diffa,13.3729,12.6267,NA,DRZF,Q990527,Diffa,13.316666666667,12.616666666667,NA,
Q3913793,Gouré Airport,Q1032,Niger,Q986061,Gouré,13.8891,10.1755,NA,DRZG,Q986061,Gouré,13.987,10.2656,NA,
Q3086150,Iférouane Airport,Q1032,Niger,NA,NA,19.0658,8.4148,NA,DRZI,Q1019965,Iférouane,19.0625,8.42,NA,
Q2604470,Arlit Airport,Q1032,Niger,Q675806,Arlit,18.788888888889,7.36,RLT,DRZL,Q675806,Arlit,18.733333333333,7.3833333333333,NA,
Q6736309,Maïné-Soroa Airport,Q1032,Niger,Q1025910,Maïné-Soroa,13.1986,12.03208,NA,DRZM,NA,NA,NA,NA,NA,
Q3495944,Zinder Airport,Q1032,Niger,Q204365,Zinder,13.779,8.9837,ZND,DRZR,Q204365,Zinder,13.8,8.9833333333333,NA,
Q13417236,Tanout Airport,Q1032,Niger,NA,NA,15.0011,8.77028,NA,DRZT,Q448966,Tanout,14.9737,8.8783,NA,
Q12693732,NA,Q948,Tunisia,NA,NA,33.350245,10.443975,NA,DT70,NA,NA,NA,NA,NA,
Q1432975,Tabarka-Ain Draham International Airport,Q948,Tunisia,Q986213,Tabarka,36.98,8.8769444444444,TBJ,DTKA,Q986213,Tabarka,36.955,8.755,NA,
Q666704,Monastir Habib Bourguiba International Airport,Q948,Tunisia,Q208715,Monastir,35.758055555556,10.754722222222,MIR,DTMB,Q208715,Monastir,35.77799,10.82617,NA,
Q1431260,Enfidha – Hammamet International Airport,Q948,Tunisia,Q1025361,Enfidha,36.07583333,10.43861111,NBE,DTNH,Q1025361,Enfidha,36.135294444444,10.380922222222,NA,
Q1141214,Tunis–Carthage International Airport,Q948,Tunisia,Q3572,Tunis,36.851111111111,10.227222222222,TUN,DTTA,Q3572,Tunis,36.800833333333,10.18,NA,
Q4919399,Bizerte-Sidi Ahmed Air Base,Q948,Tunisia,NA,NA,37.24341667,9.78639722,OIZ,DTTB,NA,NA,NA,NA,NA,
Q18210886,Remada Air Base,Q948,Tunisia,NA,NA,32.306155,10.382108,NA,DTTD,Q1015427,Remada,32.31666667,10.39944444,NA,
Q2876067,Gafsa – Ksar International Airport,Q948,Tunisia,Q466006,Gafsa,34.421944444444,8.8225,GAF,DTTF,Q466006,Gafsa,34.416666666667,8.7833333333333,NA,
Q732214,Gabès – Matmata International Airport,Q948,Tunisia,Q215661,Gabès,33.73426,9.92005,GAE,DTTG,Q215661,Gabès,33.881388888889,10.098333333333,NA,
Q3813940,Borj El Amri Airport,Q948,Tunisia,Q2737316,Borj El Amri,36.726528,9.941383,NA,DTTI,Q2737316,Borj El Amri,36.712949,9.882717,NA,
Q1425537,Djerba–Zarzis International Airport,Q948,Tunisia,Q12245008,Mellita,33.875,10.775277777778,DJE,DTTJ,Q995360,Houmt Souk,33.866666666667,10.85,NA,
Q6348298,Kairouan Airfield,Q948,Tunisia,NA,NA,35.57986111,10.12629444,QKN,DTTK,Q179570,Kairouan,35.6833333333333,10.1,NA,
Q11824196,El Borma Airport,Q948,Tunisia,NA,NA,31.70428,9.25462,EBM,DTTR,Q2413817,El Borma,31.65638889,9.17916667,NA,
Q2876084,Sfax–Thyna International Airport,Q948,Tunisia,Q46325,Sfax,34.717777777778,10.690833333333,SFA,DTTX,Q46325,Sfax,34.74,10.76,NA,
Q656500,Tozeur–Nefta International Airport,Q948,Tunisia,Q504661,Tozeur,33.939722222222,8.1105555555556,TOE,DTTZ,Q1026298,Nafta,33.872164,7.88163,NA,
Q4701579,Akpaka Airport,Q945,Togo,Q126124,Atakpamé,7.516667,1.2,NA,DXAK,NA,NA,NA,NA,NA,
Q11824250,Bassari,Q945,Togo,NA,NA,9.261332,0.772196,NA,DXBS,Q810474,Bassar,9.25,0.78333333333333,NA,
Q1655909,Djangou Airport,Q945,Togo,NA,NA,10.801388888889,0.24222222222222,NA,DXDP,Q970904,Dapaong,10.866666666667,0.2,NA,
Q11824412,Hahotoe,Q945,Togo,NA,NA,6.369,1.412,NA,DXHO,Q11824412,Hahotoe,6.369,1.412,NA,
Q6427472,Kolokope Airport,Q945,Togo,Q550978,Anié,7.8,1.283333,NA,DXKP,NA,NA,NA,NA,NA,
Q7418979,Sansanné-Mango Airport,Q945,Togo,NA,NA,10.359166666667,-0.47083333333333,NA,DXMG,Q1392195,Mango,10.355555555556,0.47555555555556,NA,
Q956152,Niamtougou International Airport,Q945,Togo,Q316216,Kara Region,9.7696277777778,1.0927805555556,LRL,DXNG,Q201342,Niamtougou,9.7666666666667,1.1,NA,
Q8214115,Sokodé Airport,Q945,Togo,NA,NA,8.9955555555556,1.1525,NA,DXSK,Q845097,Sokodé,8.9833333333333,1.1333333333333,NA,
Q11824768,Tabligbo,Q945,Togo,NA,NA,6.58333,1.5,NA,DXTA,Q2528080,Tabligbo,6.5833333333333,1.5,NA,
Q1431925,Lomé-Tokoin Airport,Q945,Togo,Q316291,Maritime,6.1658333333333,1.2541666666667,LFW,DXXX,Q3792,Lomé,6.1319444444444,1.2227777777778,NA,
Q2875370,Amougies Airfield,Q31,Belgium,Q668295,Mont-de-l'Enclus,50.7401,3.48494,NA,EBAM,Q1867567,Amougies,50.7442,3.5033,NA,
Q2875376,Arlon-Sterpenich airport,Q31,Belgium,Q675960,Arlon,49.661944444444,5.8861111111111,NA,EBAR,Q675960,Arlon,49.683611111111,5.8166666666667,NA,
Q16836074,Avernas-le-Bauduin Airport,Q31,Belgium,Q683141,Hannut,50.7072,5.06936,NA,EBAV,Q683141,Hannut,50.67247,5.078,NA,
Q17480,Antwerp International Airport,Q31,Belgium,Q12892,Antwerp,51.189444444444,4.4602777777778,ANR,EBAW,Q12892,Antwerp,51.2211111111111,4.39972222222222,NA,
Q16839174,Baudour Heliport,Q31,Belgium,Q668950,Saint-Ghislain,50.4695,3.83875,NA,EBBA,NA,NA,NA,NA,NA,
Q547627,Beauvechain Air Base,Q31,Belgium,Q276266,Beauvechain,50.75861,4.76833,NA,EBBE,Q276266,Beauvechain,50.783333333333,4.7666666666667,NA,
Q16895073,Michamps Airport,Q31,Belgium,NA,NA,50.0513,5.79722,NA,EBBG,Q34021,Bastogne,50.004166666667,5.72,NA,
Q1857706,Kleine Brogel Air Base,Q31,Belgium,Q736085,Peer,51.16389,5.46667,NA,EBBL,Q736085,Peer,51.1328,5.4536,NA,
Q16848972,Büllingen Airfield,Q31,Belgium,Q152737,Büllingen,50.4151,6.27639,NA,EBBN,Q152737,Büllingen,50.4,6.25,NA,
Q16895235,Mogimont Airport,Q31,Belgium,Q217216,Bouillon,49.8667,5.06831,NA,EBBO,Q217216,Bouillon,49.795555555556,5.0680555555556,NA,
Q28934,Brussels Airport,Q31,Belgium,Q28898,Zaventem,50.901388888889,4.4844444444444,BRU,EBBR,Q240,Brussels Capital Region,50.85,4.35,NA,
Q2689526,Brasschaat Airfield,Q31,Belgium,NA,NA,51.3448,4.50242,NA,EBBT,Q693513,Brasschaat,51.2930555555556,4.48944444444444,NA,
Q16903625,Wonck Airport,Q31,Belgium,Q680918,Bassenge,50.7764,5.61281,NA,EBBW,Q680918,Bassenge,50.7586,5.6086,NA,
Q133626,Jehonville Air Base,Q31,Belgium,NA,NA,49.89167,5.22389,NA,EBBX,NA,NA,NA,NA,NA,
Q17353866,Pont-à-Celles Buzet Airport,Q31,Belgium,NA,NA,50.543,4.3819,NA,EBBZ,Q607182,Pont-à-Celles,50.5,4.35,NA,
Q2875439,Cerfontaine Airport,Q31,Belgium,Q715474,Cerfontaine,50.1528,4.38722,NA,EBCF,Q715474,Cerfontaine,50.166666666667,4.4166666666667,NA,
Q16900023,Shape Pad Heliport,Q31,Belgium,Q2941349,Casteau,50.5031,3.98244,NA,EBCH,NA,NA,NA,NA,NA,
Q1431012,Brussels South Charleroi Airport,Q31,Belgium,Q81046,Charleroi,50.46409,4.465158,CRL,EBCI,Q81046,Charleroi,50.416666666667,4.4441666666667,NA,
Q43363,Chièvres Air Base,Q31,Belgium,Q95318,Chièvres,50.57583,3.83111,NA,EBCV,Q95318,Chièvres,50.583333333333,3.8,NA,
Q16961819,Diksmuide Heliport,Q31,Belgium,NA,NA,51.01777778,2.85688889,NA,EBDI,Q215244,Diksmuide,51.033333333333,2.8666666666667,NA,
Q7430912,Schaffen Air Base,Q31,Belgium,Q743236,Diest,51.0019,5.06444,NA,EBDT,Q2205068,Schaffen,50.9997,5.0814,NA,
Q24116,Koksijde Air Base,Q31,Belgium,Q465545,Koksijde,51.09028,2.65278,NA,EBFN,Q465545,Koksijde,51.1,2.65,NA,
Q1581914,Florennes Air Base,Q31,Belgium,Q720429,Florennes,50.243333,4.645555,NA,EBFS,Q720429,Florennes,50.2514,4.6044,NA,
Q2618912,Grimbergen Airfield,Q31,Belgium,Q633063,Grimbergen,50.949444444444,4.3933333333333,NA,EBGB,NA,NA,NA,NA,NA,
Q16896290,Overboelare Airfield,Q31,Belgium,NA,NA,50.7546,3.863,NA,EBGG,Q499532,Geraardsbergen,50.766666666667,3.8666666666667,NA,
Q16891634,Ghent/Industry Zone Heliport,Q31,Belgium,NA,NA,51.0206,3.73033,NA,EBGT,Q1296,Ghent,51.0536111111111,3.72527777777778,NA,
Q16890695,Couthuin Airport,Q31,Belgium,Q683321,Héron,50.5378,5.10719,NA,EBHE,Q683321,Héron,50.55,5.0833333333333,NA,
Q2712355,Hoevenen Airfield,Q31,Belgium,Q595654,Stabroek,51.30527778,4.39055556,NA,EBHN,NA,NA,NA,NA,NA,
Q16868956,Ath/Isieres Airport,Q31,Belgium,Q95096,Ath,50.6636,3.80475,NA,EBIS,Q95096,Ath,50.631139,3.776941,NA,
Q2901972,Balen-Keiheuvel Aerodrome,Q31,Belgium,Q723651,Balen,51.179166666667,5.2222222222222,NA,EBKH,NA,NA,NA,NA,NA,
Q2536144,Kortrijk-Wevelgem International Airport,Q31,Belgium,Q9337,Flemish Region,50.817222222222,3.2047222222222,KJK,EBKT,Q12995,Kortrijk,50.833333333333,3.2666666666667,NA,
Q16893740,Kuurne Heliport,Q31,Belgium,Q731501,Kuurne,50.8585,3.25558,NA,EBKU,Q731501,Kuurne,50.8519,3.2861,NA,
Q11824831,Knokke-Heist/Westkapelle Heliport,Q31,Belgium,NA,NA,51.3222,3.29306,"NA",EBKW,Q12988,Knokke-Heist,51.341388888889,3.2869444444444,NA,
Q16891000,Elsenborn-Butgenbach Air Base,Q31,Belgium,Q160005,Bütgenbach,50.4848,6.18297,NA,EBLB,Q160005,Bütgenbach,50.4262,6.2041,NA,
Q2650413,Beverlo Airport,Q31,Belgium,NA,NA,51.12,5.307222,NA,EBLE,Q736120,Leopoldsburg,51.1169,5.2558,NA,
Q606067,Liege Airport,Q31,Belgium,Q683034,Grâce-Hollogne,50.637778,5.444167,LGG,EBLG,Q3992,Liège,50.6397222222222,5.57055555555556,NA,
Q2886530,Bierset Airbase,Q31,Belgium,NA,NA,50.6372,5.44306,NA,EBLH,NA,NA,NA,NA,NA,
Q16894132,Liernu Airport,Q31,Belgium,Q274522,Éghezée,50.5795,4.79164,NA,EBLN,Q274522,Éghezée,50.583333333333,4.9166666666667,NA,
Q16899225,Reninge Heliport,Q31,Belgium,Q2963326,Reninge,50.9349,2.75789,NA,EBLR,Q2963326,Reninge,50.9472,2.7892,NA,
Q16904302,Zaffelare Heliport,Q31,Belgium,NA,NA,51.1304,3.86408,NA,EBLZ,Q735827,Lochristi,51.0953,3.8325,NA,
Q651419,Melsbroek Air Base,Q31,Belgium,Q984888,Steenokkerzeel,50.901388888889,4.4844444444444,NA,EBMB,Q240,Brussels Capital Region,50.85,4.35,NA,
Q16894473,Maillen Airfield,Q31,Belgium,Q715246,Assesse,50.3741666666667,4.92777777777778,NA,EBML,Q715246,Assesse,50.3711,5.0231,NA,
Q2669351,Moorsele Airfield,Q31,Belgium,Q392343,Wevelgem,50.85278,3.14722,NA,EBMO,Q780561,Moorsele,50.8403,3.1636,NA,
Q2468071,Namur-Suarlee Airport,Q31,Belgium,Q134121,Namur,50.48944444,4.76972222,NA,EBNM,Q134121,Namur,50.466666666667,4.8666666666667,NA,
Q16896216,Orchimont Airport,Q31,Belgium,Q650206,Vresse-sur-Semois,49.9064,4.93411,NA,EBOR,Q650206,Vresse-sur-Semois,49.866666666667,4.9333333333333,NA,
Q1432260,Ostend-Bruges International Airport,Q31,Belgium,Q12996,Ostend,51.200278,2.870278,OST,EBOS,Q12994,Bruges,51.2088888888889,3.22416666666667,NA,
Q2632133,Saint-Ghislain Airport,Q31,Belgium,Q668950,Saint-Ghislain,50.458333333333,3.8222222222222,NA,EBSG,NA,NA,NA,NA,NA,
Q2875612,Saint-Hubert Airport,Q31,Belgium,Q713740,Saint-Hubert,50.0358,5.40417,NA,EBSH,Q713740,Saint-Hubert,50.025555555556,5.3741666666667,NA,
Q8075444,Zutendaal Air Base,Q31,Belgium,Q231090,Zutendaal,50.95,5.593889,NA,EBSL,Q231090,Zutendaal,50.933333333333,5.5666666666667,NA,
Q1882673,Spa-La Sauvenière Airport,Q31,Belgium,Q39865,Spa,50.483333,5.911389,NA,EBSP,Q39865,Spa,50.5,5.8666666666667,NA,
Q16900199,Sint-Lucas Hospital Heliport,Q31,Belgium,Q12994,Bruges,51.184,3.24989,NA,EBSS,Q12994,Bruges,51.2088888888889,3.22416666666667,NA,
Q240119,Sint-Truiden Air Base,Q31,Belgium,Q37792,Sint-Truiden,50.788952777778,5.1945583333333,NA,EBST,NA,NA,NA,NA,NA,
Q133955,Saint-Hubert Air Base,Q31,Belgium,Q713740,Saint-Hubert,50.0341,5.43951,NA,EBSU,NA,NA,NA,NA,NA,
Q2457057,Goetsenhoven Military Airfield,Q31,Belgium,Q456550,Tienen,50.78166667,4.95777778,NA,EBTN,NA,NA,NA,NA,NA,
Q2875666,Verviers-Theux Aerodrome,Q31,Belgium,Q711079,Theux,50.55122,5.85409,NA,EBTX,Q711079,Theux,50.53494,5.81342,NA,
Q12693889,Maubray Airport,Q31,Belgium,Q95011,Antoing,50.529722,3.494445,NA,EBTY,Q173219,Tournai,50.6,3.3833333333333,NA,
Q2930455,Ursel Airbase,Q31,Belgium,NA,NA,51.14444,3.47528,NA,EBUL,Q1784221,Ursel,NA,NA,NA,
Q16896045,Oeren Heliport,Q31,Belgium,NA,NA,51.0226,2.68033,NA,EBVE,Q506707,Veurne,51.0722,2.6622,NA,
Q16902659,Veurne/Sint-Augustinus Heliport,Q31,Belgium,NA,NA,51.0622,2.66936,NA,EBVS,Q506707,Veurne,51.0722,2.6622,NA,
Q16303542,Latour Airport,Q31,Belgium,NA,NA,49.5639,5.57361,NA,EBVT,Q2175793,Latour,49.5514,5.5672,NA,
Q1944310,Weelde Air Base,Q31,Belgium,Q839119,Ravels,51.396461,4.964747,NA,EBWE,Q1842482,Weelde,51.4083,4.9942,NA,
Q2345535,Kiewit airfield,Q31,Belgium,Q58780,Hasselt,50.97,5.37507,QHA,EBZH,Q58780,Hasselt,50.930480555556,5.3384972222222,NA,
Q16904566,Zingem Heliport,Q31,Belgium,Q204477,Zingem,50.9254,3.61594,NA,EBZI,Q204477,Zingem,50.9042,3.6536,NA,
Q16896184,Oomberg Airport,Q31,Belgium,NA,NA,50.9091,3.82467,NA,EBZM,Q226941,Zottegem,50.866666666667,3.8166666666667,NA,
Q2667385,Zoersel-Oostmalle Airfield,Q31,Belgium,Q917591,Malle,51.264722222222,4.7533333333333,OBL,EBZR,NA,NA,NA,NA,NA,
Q16904620,Zuienkerke Airfield,Q31,Belgium,Q228685,Zuienkerke,51.2556,3.13994,NA,EBZU,Q228685,Zuienkerke,51.265,3.1564,NA,
Q2488822,Zwartberg Airport,Q31,Belgium,NA,NA,51.015011,5.52565,"NA",EBZW,Q189692,Genk,50.95,5.5,NA,
Q97701095,Ensco 106 Mobile Rig Airport,Q408,Australia,Q3206,Western Australia,NA,NA,NA,ECO,NA,NA,NA,NA,NA,
Q1433509,Bautzen Airbase,Q183,Germany,Q93253,Kubschütz,51.193600000000004,14.5197,NA,EDAB,NA,NA,NA,NA,NA,
Q700846,Leipzig-Altenburg Airport,Q183,Germany,Q542641,Nobitz,50.980555555556,12.51,AOC,EDAC,Q15976,Altenburg,50.985,12.433333333333,NA,
Q1433565,Dessau Aerodrome,Q183,Germany,Q3828,Dessau-Roßlau,51.8318,12.184,ZSU,EDAD,NA,NA,NA,NA,NA,
Q12692538,Eisenhuttenstadt Airport,Q183,Germany,Q1208,Brandenburg,52.197222,14.585555,NA,EDAE,NA,NA,NA,NA,NA,
Q20462533,Grossruckerswalde Airport,Q183,Germany,NA,NA,50.643888,13.126388,NA,EDAG,NA,NA,NA,NA,NA,
Q531664,Heringsdorf Airport,Q183,Germany,Q205633,Zirchow,53.878611111111,14.152222222222,HDF,EDAH,Q557571,Heringsdorf,54.283333333333,11.016666666667,NA,
Q12694932,Segeletz Airport,Q183,Germany,Q623516,Wusterhausen/Dosse,52.826388,12.541945,NA,EDAI,NA,NA,NA,NA,NA,
Q1433602,Gera-Leumnitz Airport,Q183,Germany,Q3750,Gera,50.8815,12.1358,NA,EDAJ,NA,NA,NA,NA,NA,
Q1433611,Grossenhain Airfield,Q183,Germany,Q8714,Großenhain,51.3117,13.5592,NA,EDAK,NA,NA,NA,NA,NA,
Q1433594,Fürstenwalde Aerodrome,Q183,Germany,Q16064,Fürstenwalde/Spree,52.3897,14.0958,NA,EDAL,NA,NA,NA,NA,NA,
Q1433729,Merseburg Aerodrome,Q183,Germany,Q526388,Schkopau,51.363055,11.940833,NA,EDAM,Q14945,Merseburg,51.354444444444,11.992777777778,NA,
Q12694185,Nordhausen Airport,Q183,Germany,Q7033,Nordhausen,51.493055,10.833333,NA,EDAO,NA,NA,NA,NA,NA,
Q1656997,Cottbus-Neuhausen Airport,Q183,Germany,Q164086,Neuhausen/Spree,51.68388889,14.42388889,NA,EDAP,Q3214,Cottbus,51.760555555556,14.334166666667,NA,
Q1433619,Halle-Oppin Aerodrome,Q183,Germany,Q39793,Landsberg,51.552,12.0527,NA,EDAQ,NA,NA,NA,NA,NA,
Q1433802,Pirna-Pratzschwitz Airport,Q183,Germany,Q6477,Pirna,50.9792,13.9167,NA,EDAR,NA,NA,NA,NA,NA,
